id_associado,nome_associado,cpf,dt_nascimento,telefone,email,UF,cidade,processed_at
8df2418ed5d72b53ce43bc5cae8a306b,Gustavo Cardoso Melo,14038950657,1986-02-08,62967878,ricardo.barbosa.almeida@hotmail.com,PR,Balsa Nova,2026-02-05 18:44:04.865277 UTC
09b57271c748f83e5bdcd7b6d7b05638,Beatriz Cardoso Costa,56410431327,1998-10-13,,beatriz.almeida.costa@empresa.com,PR,Balsa Nova,2026-02-05 18:44:04.865277 UTC
509db307925a85df26126b6cc2854354,João Silva Lima,92126828751,1985-02-07,36977984,ana.alves.almeida@hotmail.com,PR,Balsa Nova,2026-02-05 18:44:04.865277 UTC
74ab1974f731e9be0075c84f1453fff8,Lucas Pereira Souza,26385520442,1967-03-04,24972329,,PR,Balsa Nova,2026-02-05 18:44:04.865277 UTC
8eeb544f11f0572c27e0bf143e9ca763,Maria Gomes Rocha,59414124163,1969-06-25,28918022700,lucas.pereira.martins@hotmail.com,PR,Balsa Nova,2026-02-05 18:44:04.865277 UTC
88aeee504908d57378d258f0c3674fc2,Lucas Lima Santos,61227152650,1980-07-04,99931066481,beatriz.almeida.ribeiro@ficticio.com.br,PR,Balsa Nova,2026-02-05 18:44:04.865277 UTC
7901cf5b83328783c5bf1bb5e1fce38c,Gustavo Ferreira Carvalho,12751670137,1994-04-27,,larissa.almeida.souza@gmail.com,PR,Bandeirantes,2026-02-05 18:44:04.865277 UTC
4ac044539c3c438098fc2aaea41c3a77,Larissa Rodrigues Silva,69844344922,1972-11-27,35912979434,tiago.barbosa.carvalho@empresa.com,PR,Bandeirantes,2026-02-05 18:44:04.865277 UTC
0721729966eaca0d9bde51d9dfd94a57,Ricardo Silva Rodrigues,93935621157,1981-10-26,81945949055,pedro.cardoso.carvalho@gmail.com,PR,Belo Horizonte,2026-02-05 18:44:04.865277 UTC
b235ee9e07324aff56b34dabcf7aba38,Fernanda Ribeiro Souza,58657664157,1997-08-15,37977018983,maria.oliveira.rodrigues@outlook.com,PR,Birigui,2026-02-05 18:44:04.865277 UTC
22812f8d60724c3d0fa7a23e2de4e413,Ana Almeida Santos,65433599897,1971-01-09,68924922,,PR,Blumenau,2026-02-05 18:44:04.865277 UTC
4d3d8dcd0cbd37431661ec5624c0b693,Julia Ribeiro Carvalho,22220978087,1983-10-27,65984234015,ana.barbosa.cardoso@hotmail.com,PR,Bocaiúva Do Sul,2026-02-05 18:44:04.865277 UTC
7fd2ebd74a1dca3b9a80f8e2fa76d874,João Martins Pereira,69214169723,1978-07-20,78976299676,lucas.costa.souza@gmail.com,PR,Bocaiúva Do Sul,2026-02-05 18:44:04.865277 UTC
07cbceb545159f0f3470ceb50d47a1bc,Amanda Rodrigues Costa,76613754979,1969-11-08,85925785,joão.costa.oliveira@gmail.com,PR,Braúna,2026-02-05 18:44:04.865277 UTC
d35265116d7f60a6173c30c8a501989c,Larissa Carvalho Araújo,30967959983,1970-11-16,34913042395,fernanda.rodrigues.cardoso@empresa.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
0db7430790b707d11d49404ea560bb50,Lucas Ribeiro Martins,12678525998,1968-11-23,46991293000,,PR,Cambé,2026-02-05 18:44:04.865277 UTC
5a1ca9f9295c0811ec2faf911b40ad58,Letícia Rocha Barbosa,89880313687,1991-10-06,90961448475,joão.alves.pereira@gmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
e8afa048d3acd21954e1b3bca3acc3aa,Letícia Gomes Gomes,28240364863,1980-08-28,,,PR,Cambé,2026-02-05 18:44:04.865277 UTC
d47911b1830ea3fc4ab7c8084a6bdebd,Ana Costa Santos,58553139157,1964-05-26,93946675994,rafael.lima.lima@hotmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
1c1d4bbd6d8d5fafacb8e26d754dbbdd,Ricardo Araújo Melo,82084055146,1991-07-07,76958007,lucas.souza.araújo@outlook.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
ad1dab1dffa62cdb213ffbe7564983a9,Beatriz Rodrigues Oliveira,22052015551,1981-11-26,63986561,,PR,Cambé,2026-02-05 18:44:04.865277 UTC
150210fdc760fdc971740531ecc4a38e,João Alves Rodrigues,13311087869,1973-08-24,22941456710,julia.costa.araújo@hotmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
5d50ef5d8d1305c93141adff9934df5b,Fernanda Cardoso Oliveira,87641058277,1995-05-03,49933513696,mateus.gomes.almeida@ficticio.com.br,PR,Cambé,2026-02-05 18:44:04.865277 UTC
4d7877c3156ef81a9d3b8a722d9325a2,Fernanda Martins Alves,27697047539,1968-07-09,,julia.gomes.melo@gmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
84e2d8d0afd7ab832843ab262d4eb93c,Tiago Almeida Barbosa,88417396266,1965-04-12,51973733,,PR,Cambé,2026-02-05 18:44:04.865277 UTC
ae7ade4d536f37043992480f2a78a85a,Amanda Ribeiro Santos,36695068866,1968-05-03,21900423039,lucas.souza.souza@empresa.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
6cb0c2bd3b6a9e38b242e86e2e3ef841,Bruna Silva Gomes,96268873054,1995-09-10,31904606501,bruna.pereira.carvalho@hotmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
fb0a8f0e85a4ed3756f0061afe27a4c2,Gustavo Gomes Pereira,42745673327,2000-02-24,41924601,rafael.lima.rodrigues@ficticio.com.br,PR,Cambé,2026-02-05 18:44:04.865277 UTC
bcd4c526493776bcb0951ea5b4abda5b,Maria Alves Ferreira,11184379423,1969-11-28,,rodrigo.martins.silva@ficticio.com.br,PR,Cambé,2026-02-05 18:44:04.865277 UTC
fcff6fa144d8a41a55579eca8e00b6df,Bruna Santos Araújo,11525977325,1991-10-28,42992224246,julia.carvalho.barbosa@gmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
6c1e92e658709484e75bdae47a2b8e8d,Julia Melo Gomes,59497572224,1968-08-24,67901973933,fernanda.souza.souza@empresa.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
eae514541cccf1bd67efe624f6e6d0dd,Maria Barbosa Alves,75015637615,1983-10-01,99904296668,rodrigo.silva.costa@empresa.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
ced21cb05f9eb1654bbba7951513989a,Gabriel Costa Oliveira,50445647528,1988-02-18,26942438348,mateus.costa.lima@empresa.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
8e31d8235d0588c567283dd9e4269fb4,Camila Alves Cardoso,56968964939,1962-04-27,,pedro.pereira.cardoso@gmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
496b75efae9d44888383580f89dc4577,Gustavo Ribeiro Oliveira,77376324189,1989-10-21,,beatriz.gomes.silva68@hotmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
4569fbd92e12eb3746a249f0eff1c470,Beatriz Carvalho Almeida,23034021276,1987-03-24,17928464322,julia.lima.barbosa@ficticio.com.br,PR,Cambé,2026-02-05 18:44:04.865277 UTC
37c69b3a4f965810a0e36531a260ae26,Ricardo Cardoso Lima,23469378165,1997-06-09,,ana.barbosa.rodrigues@hotmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
90bd21bdcabd597125cb5bbb7832c10f,Amanda Carvalho Santos,47698211757,1980-03-18,52980683917,maria.alves.carvalho@empresa.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
fa8c840779e573312324406ac487f03c,Ricardo Almeida Rodrigues,48457085774,2002-03-05,28932772726,mateus.ribeiro.santos@gmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
9da2843c86455c474f8a62ebfdbff788,Ricardo Rodrigues Oliveira,22522634125,1990-09-20,,beatriz.lima.alves@hotmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
6e83a72a003cdf6ab7ea2305012274ca,Beatriz Silva Silva,31573823849,1968-04-27,46956967017,joão.barbosa.ferreira@hotmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
5c58abc2d8e1fef8200ffd1b2552d850,Camila Barbosa Oliveira,33427789922,1988-03-28,84976324448,bruna.lima.silva@empresa.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
9ff70f85b290594f802c2f3d5e6a05b6,Larissa Cardoso Rodrigues,90817867627,1969-08-18,34968633998,joão.pereira.santos@empresa.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
db733485e84695c5e4d8dfc46cb1af77,Ana Barbosa Pereira,41784478252,1964-03-08,38929611688,larissa.pereira.pereira@outlook.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
ac90db54e9ff5453249f732778bc3b02,Lucas Souza Costa,62644772665,1987-09-13,,joão.barbosa.martins@ficticio.com.br,PR,Cambé,2026-02-05 18:44:04.865277 UTC
812d3d9f074c0415bdd19b3f3a493e7d,Pedro Santos Cardoso,74311236817,1993-07-07,57939675734,joão.carvalho.carvalho@hotmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
f8206f0cb8e1063744274e74a9069c40,Pedro Melo Ferreira,84816985240,2004-12-24,,,PR,Cambé,2026-02-05 18:44:04.865277 UTC
76ade0b5272f2cc9d980f6c8e5516473,Ricardo Ribeiro Araújo,36830770738,1989-02-08,59976055640,ana.rodrigues.costa@ficticio.com.br,PR,Cambé,2026-02-05 18:44:04.865277 UTC
bf557715bbd8660b97e5a8bd67d64fd7,Ricardo Rodrigues Rocha,19058667982,1970-07-12,70972178954,joão.rocha.ferreira@gmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
80aaf2e1222e349c84abc4449f149818,Pedro Araújo Almeida,80354463219,1969-08-20,61904302178,,PR,Cambé,2026-02-05 18:44:04.865277 UTC
61ba7d7b919e260802c6c9e13c11fc10,Amanda Almeida Rodrigues,55788793512,1971-05-14,96912822345,amanda.costa.pereira@gmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
f127e7341448415d0373529011453776,Letícia Souza Araújo,94736144513,1988-04-01,38938772,ana.rocha.barbosa@empresa.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
f2394cd00c7e85a61ac8d6361276679f,Lucas Alves Santos,85973964020,1985-03-21,99982671627,letícia.souza.costa@empresa.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
ae6f6707ade2dc607a410206ff904941,Mateus Oliveira Rocha,77665622538,1973-06-14,46910394586,rodrigo.oliveira.ferreira@outlook.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
7dd73e32b808c9d5e11abfdf2cb75557,Maria Barbosa Souza,24595894659,1988-01-04,69977506209,pedro.almeida.araújo@empresa.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
2e6a25fb7b30f4a400a3898e69a46c4c,Ana Cardoso Costa,93431771057,1978-11-22,,lucas.santos.lima98@hotmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
c30e5d35efb9a1bd263ed5de1ac34598,Ricardo Silva Silva,67942579240,1971-08-27,,,PR,Cambé,2026-02-05 18:44:04.865277 UTC
a2f854cb1659f057e886925fbbd9c228,Gustavo Alves Cardoso,27770318338,1974-10-08,62927662743,letícia.oliveira.silva@empresa.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
818acf75b9a9a92e50c70d485a9e867f,Amanda Oliveira Ferreira,32774922460,1994-06-05,42980947798,tiago.pereira.martins@ficticio.com.br,PR,Cambé,2026-02-05 18:44:04.865277 UTC
94af035c95db79fea5c2ab70a73079f5,Pedro Almeida Santos,86875655236,1978-05-06,14948157013,amanda.almeida.costa@gmail.com,PR,Cambé,2026-02-05 18:44:04.865277 UTC
5d0576789567eb4847a0da547cc95819,Beatriz Oliveira Gomes,70584442155,1966-05-28,98965014335,,PR,Cambé,2026-02-05 18:44:04.865277 UTC
1021d97d4722961a285f6c5434c7ac43,Larissa Santos Gomes,47360070419,1988-01-09,37984195212,mateus.costa.barbosa@ficticio.com.br,PR,Campestre Da Serra,2026-02-05 18:44:04.865277 UTC
1c37e05cecf51f6d0577c4fc970857cb,Rafael Alves Ribeiro,48747534742,1987-05-19,79984595521,larissa.lima.santos@ficticio.com.br,PR,Campo Alegre,2026-02-05 18:44:04.865277 UTC
520c66aaa4774642cb7f52e9008c3eea,Gustavo Lima Lima,56431444457,1977-05-20,45981992,tiago.alves.araújo@ficticio.com.br,PR,Campo Alegre,2026-02-05 18:44:04.865277 UTC
63d7d6ba29b9531a516e770de5f31e92,Gustavo Lima Rodrigues,72055145846,1990-10-08,43935023812,camila.ribeiro.silva@ficticio.com.br,PR,Campo Do Tenente,2026-02-05 18:44:04.865277 UTC
b8a255a3184a84679b2984739b3395d0,Camila Gomes Ferreira,62924959834,1974-03-16,93974932497,pedro.santos.pereira@outlook.com,PR,Campo Do Tenente,2026-02-05 18:44:04.865277 UTC
478a8009d7cac8abd781cc991f712b1f,Camila Ferreira Costa,85646310583,1978-08-11,22917738005,maria.barbosa.pereira@ficticio.com.br,PR,Campo Do Tenente,2026-02-05 18:44:04.865277 UTC
d6702b4984ef3885410f679dc8799d03,Lucas Gomes Pereira,61439585697,1978-07-15,83908885113,maria.ribeiro.souza@outlook.com,PR,Campo Grande,2026-02-05 18:44:04.865277 UTC
90a4a7ae097cbb3dc24a1a9dd9c79ffa,Rodrigo Almeida Gomes,64540315919,1986-08-10,56935793674,ana.barbosa.lima@hotmail.com,PR,Campo Magro,2026-02-05 18:44:04.865277 UTC
2ef406488f29764ffe7b2ab23ff1ac39,Lucas Cardoso Rodrigues,54046440254,1962-05-01,85979939,,PR,Campo Magro,2026-02-05 18:44:04.865277 UTC
3c1d81024d2e8acaac78285786bea3fd,Ricardo Costa Araújo,27672313672,1977-08-20,76916311107,tiago.ferreira.cardoso@gmail.com,PR,Campo Magro,2026-02-05 18:44:04.865277 UTC
d58a0afea78fb92315c24367bf92b83d,Gustavo Carvalho Almeida,65639687849,1990-03-21,16988211039,gabriel.carvalho.oliveira@hotmail.com,PR,Campo Mourão,2026-02-05 18:44:04.865277 UTC
9f3e9d107710726a514c87a25c53c21a,Beatriz Costa Lima,93480792572,1983-01-09,80910772,,PR,Campo Mourão,2026-02-05 18:44:04.865277 UTC
e7acf2f69a37573d4c5282be78ecf34b,Letícia Cardoso Cardoso,86114653368,1966-05-25,46958541985,fernanda.barbosa.alves@empresa.com,PR,Candiota,2026-02-05 18:44:04.865277 UTC
875ceeb2990a8497dd8aa26cae0283fd,Larissa Carvalho Rocha,59660699644,1982-05-18,78971867683,larissa.ferreira.silva@ficticio.com.br,PR,Candiota,2026-02-05 18:44:04.865277 UTC
f56aa09e1eed862f89f245570f0927d6,Fernanda Carvalho Silva,44199411466,1997-04-18,69963172178,amanda.pereira.oliveira@outlook.com,PR,Candiota,2026-02-05 18:44:04.865277 UTC
9e239fd814a6244aba2f9f08d839939d,Lucas Souza Martins,88613617537,1974-02-14,,camila.santos.souza@hotmail.com,PR,Candói,2026-02-05 18:44:04.865277 UTC
5f9350b6217c4f7bed11d41c4c50a005,Larissa Alves Ribeiro,15273452120,1977-12-27,,letícia.araújo.oliveira@gmail.com,PR,Canoinhas,2026-02-05 18:44:04.865277 UTC
e9d5ad0bd7eab8fcdda4e7221abe9179,Tiago Cardoso Martins,96142454230,1999-08-23,83957836,,PR,Canoinhas,2026-02-05 18:44:04.865277 UTC
a5d00a26ec97391270a7e70f8389926e,Amanda Costa Rocha,41158355485,1991-10-25,13991999844,,PR,Canoinhas,2026-02-05 18:44:04.865277 UTC
f25cd18981f37fa896151b68985ab480,Rafael Santos Alves,88247178769,1987-10-06,98958821791,ricardo.melo.carvalho@gmail.com,PR,Cantagalo,2026-02-05 18:44:04.865277 UTC
3e157a3dcb5c1989d52fd13451b1006e,Lucas Martins Martins,94892922829,1984-10-16,,beatriz.gomes.araújo@hotmail.com,PR,Capinzal,2026-02-05 18:44:04.865277 UTC
87f9bba199c833415e431dea5a4f79f3,Beatriz Pereira Silva,74635850976,1969-08-10,80930242454,,PR,Capitão Leônidas Marques,2026-02-05 18:44:04.865277 UTC
ad708e5870da5af8a31ebde83e790281,Beatriz Alves Silva,51161856288,1970-12-12,74914286981,pedro.araújo.araújo@empresa.com,PR,Capão Do Leão,2026-02-05 18:44:04.865277 UTC
c9a574793a0070dcb73b090163f60211,Mateus Souza Martins,60928481597,1985-06-07,,bruna.costa.lima@gmail.com,PR,Carlos Barbosa,2026-02-05 18:44:04.865277 UTC
f61dc480d7a303705cf4cf0bd436b914,Rodrigo Cardoso Araújo,49876321690,1975-05-09,98997226970,gustavo.ribeiro.souza@empresa.com,PR,Carlópolis,2026-02-05 18:44:04.865277 UTC
